Time,Talign,B,Location,Source,Dataset ,Notes,Species,Interval,Relative,DensityCon,Full_census,Census_keep,Census_notes,Time_collected,Dead_trees
1800,1800,0,"Waters Canyon Menefee Shale, Mesa Verde NP, CO",Floyd et al. 2004,27,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1820,1820,7.044871795,"Waters Canyon Menefee Shale, Mesa Verde NP, CO",Floyd et al. 2004,27,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1840,1840,4.038461538,"Waters Canyon Menefee Shale, Mesa Verde NP, CO",Floyd et al. 2004,27,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1860,1860,4.038461538,"Waters Canyon Menefee Shale, Mesa Verde NP, CO",Floyd et al. 2004,27,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1880,1880,4.038461538,"Waters Canyon Menefee Shale, Mesa Verde NP, CO",Floyd et al. 2004,27,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1900,1900,10.05128205,"Waters Canyon Menefee Shale, Mesa Verde NP, CO",Floyd et al. 2004,27,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1920,1920,13.05769231,"Waters Canyon Menefee Shale, Mesa Verde NP, CO",Floyd et al. 2004,27,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1940,1940,8.009615385,"Waters Canyon Menefee Shale, Mesa Verde NP, CO",Floyd et al. 2004,27,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1960,1960,10.05128205,"Waters Canyon Menefee Shale, Mesa Verde NP, CO",Floyd et al. 2004,27,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,n,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1700,1700,2.147870622,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1720,1720,0.988003987,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1740,1740,0,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1760,1760,0,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1780,1780,0,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1800,1800,3.069535627,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1820,1820,2.168219159,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1840,1840,1.008490015,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1860,1860,1.011927268,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1880,1880,2.178462173,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1900,1900,6.963874472,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1920,1920,3.0900904,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1940,1940,9.038531606,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1960,1960,33.20998178,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,n,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1980,1980,5.168047297,"Wetherill Mesa, Mesa Verde NP, CO",Floyd et al. 2004,28,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,0,1,n,n,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y
1500,1500, 1.0904626003849471,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1510,1510,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1520,1520,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1530,1530,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1540,1540,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1550,1550, 1.0436716001858366,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1560,1560,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1570,1570,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1580,1580,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1590,1590, 1.0367027278157563,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1600,1600,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1610,1610,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1620,1620,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1630,1630,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1640,1640, 2.1971859029667486,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1650,1650,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1660,1660,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1670,1670,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1680,1680,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1690,1690, 1.198646047653813,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1700,1700,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1710,1710,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1720,1720, 1.1714342603039756,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1730,1730,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1740,1740, 2.099621689785624,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1750,1750,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1760,1760, 3.171500630517024,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1770,1770,1.177407579,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1780,1780, 1.1087144089732528,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1790,1790,0,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1800,1800, 2.2104599455764253,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1810,1810, 3.2226056945642796,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1820,1820, 2.253268732992633,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1830,1830, 4.187960443353023,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1840,1840, 3.187429481648636,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1850,1850, 6.019114621357935,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1860,1860, 3.179133205017588,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1870,1870, 1.2122519413287316,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1880,1880, 2.1646644985730403,"Mt Irish, NV",Biondi and Bradley 2013,29,"12 0.1 Ha Plots, ",JuOs,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
